Measurement_Date;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
2021-11-27;3.77;78.0;9.0;965.5;6.33;0.4;0.0;44.99;6.3;2.27;20.0;3.0
2021-11-28;3.0;80.0;8.67;969.47;8.0;5.8;0.0;34.09;6.03;1.7;18.67;2.33
2021-11-29;1.9;80.0;7.0;982.7;7.67;1.5;0.0;36.38;5.53;0.6;22.67;2.0
2021-11-30;3.43;71.33;9.0;990.63;8.0;0.4;0.0;8.71;5.6;1.53;20.0;5.0
2021-12-01;8.83;75.67;8.33;976.5;7.67;2.4;0.0;25.63;8.63;6.83;20.0;4.0
2021-12-02;4.27;83.67;8.0;976.47;8.0;6.1;0.0;9.68;6.97;3.17;24.0;2.0
2021-12-03;1.43;76.0;6.67;986.83;7.67;8.0;0.0;59.94;5.07;-0.13;21.33;2.33
2021-12-04;9.27;80.33;8.67;972.47;8.0;9.0;0.0;10.73;9.43;7.6;22.67;3.67
2021-12-05;4.27;74.33;9.0;977.27;6.0;0.6;0.0;34.57;6.17;2.5;18.67;2.67
2021-12-06;2.47;82.0;8.33;986.5;8.0;0.1;0.0;29.16;5.97;1.33;24.0;1.67
2021-12-07;5.3;66.67;8.67;983.87;3.33;5.9;0.0;64.18;5.93;2.87;17.33;3.0
2021-12-08;6.0;82.0;9.0;973.3;7.67;0.0;0.0;0.0;7.67;4.67;18.67;2.0
2021-12-09;4.53;77.67;8.0;980.23;5.67;0.0;0.0;28.35;6.53;2.93;17.33;2.67
2021-12-10;3.2;78.67;8.33;968.6;7.67;4.9;0.0;8.53;6.13;1.8;21.33;3.0
2021-12-11;3.73;86.33;7.33;989.77;7.67;0.6;0.0;14.18;6.87;2.83;21.33;2.0
2021-12-12;1.63;88.67;7.33;999.87;6.33;0.0;0.0;30.32;6.17;0.93;10.67;1.0
2021-12-13;3.77;84.33;7.67;1000.27;2.67;0.0;0.0;0.0;6.67;2.6;22.67;1.0
2021-12-14;2.57;98.33;2.33;1000.6;8.0;0.1;0.0;33.51;7.23;2.43;29.33;1.67
2021-12-15;3.8;95.33;5.33;1003.9;8.0;0.0;0.0;8.98;7.67;3.5;25.33;1.0
2021-12-16;3.7;85.0;8.33;1007.87;8.0;0.0;0.0;21.87;6.8;2.73;24.0;1.67
2021-12-17;0.83;96.67;2.33;1008.2;7.67;0.0;0.0;63.62;6.33;0.63;17.33;1.33
2021-12-18;0.4;96.67;3.33;1006.77;8.0;0.0;0.0;16.45;6.13;0.23;24.0;1.33
2021-12-19;0.5;91.0;5.67;1001.87;8.0;0.0;0.0;15.9;5.77;-0.03;32.0;1.0
2021-12-20;0.77;83.0;7.67;996.7;6.33;0.0;0.0;69.73;5.37;-0.27;20.0;1.0
2021-12-21;-3.3;94.0;4.33;995.2;8.0;0.0;0.0;27.42;4.47;-3.6;18.67;1.0
2021-12-22;-4.37;87.33;6.33;995.7;7.67;0.0;0.0;57.94;3.87;-4.87;13.33;1.33
2021-12-23;5.0;59.33;8.33;987.67;8.0;0.0;0.0;24.11;4.97;1.53;16.0;2.67
2021-12-24;10.3;76.0;8.33;981.27;8.0;8.0;0.0;7.78;9.57;8.23;20.0;3.67
2021-12-25;10.03;85.0;7.33;977.33;8.0;2.8;0.0;22.88;10.43;8.73;17.33;1.67
2021-12-26;;;;;;4.8;-999.0;20.77;;;;
2021-12-27;9.6;80.0;9.0;974.7;8.0;1.0;-999.0;25.29;9.55;7.9;24.0;2.5
2021-12-28;11.83;72.33;8.67;973.83;7.67;2.4;0.0;21.73;10.07;9.27;20.0;4.33
2021-12-29;10.73;83.0;8.0;983.97;8.0;3.6;0.0;10.45;10.83;9.27;21.33;3.0
2021-12-30;14.7;77.67;9.0;994.37;8.0;0.0;0.0;26.3;13.03;12.5;18.67;3.33
2021-12-31;9.93;76.33;8.0;995.9;3.0;0.0;0.0;67.26;9.17;7.7;20.0;2.33
2022-01-01;7.33;84.67;7.67;998.8;5.67;0.0;0.0;63.75;8.57;6.0;6.67;1.33
2022-01-02;10.4;60.0;8.0;992.7;8.0;0.0;0.0;21.27;6.93;6.17;18.67;3.0
2022-01-03;12.0;68.33;8.67;990.43;8.0;0.7;0.0;16.48;9.6;9.03;20.0;3.67
2022-01-04;11.4;78.0;8.0;973.6;7.67;18.2;0.0;2.74;10.47;9.3;22.67;4.0
2022-01-05;3.7;66.67;8.33;983.67;6.67;0.6;0.0;43.39;5.3;1.43;24.0;2.33
2022-01-06;1.93;90.33;7.67;992.23;7.33;1.6;0.0;21.63;6.33;1.33;14.67;1.0
2022-01-07;1.9;76.67;8.67;990.97;8.0;1.5;0.0;19.39;5.37;0.43;17.33;3.33
2022-01-08;4.73;68.67;9.0;985.57;7.67;2.2;0.0;40.46;5.83;2.47;21.33;3.0
2022-01-09;4.8;78.0;9.0;977.9;6.67;0.5;0.0;40.52;6.7;3.27;18.67;3.33
2022-01-10;1.77;86.33;8.0;992.47;5.0;0.0;0.0;59.52;6.0;0.93;32.0;1.33
2022-01-11;-2.43;94.0;5.0;1002.77;2.67;0.0;0.0;46.17;4.83;-2.7;21.33;1.0
2022-01-12;-2.77;84.0;7.67;1008.97;2.67;0.0;0.0;73.5;4.27;-3.5;25.33;1.33
2022-01-13;-2.73;88.67;5.67;1010.83;3.33;0.0;0.0;1.25;4.53;-3.23;22.67;1.33
2022-01-14;-0.6;81.67;7.0;1006.4;0.0;0.0;0.0;115.07;4.73;-1.67;16.0;0.67
2022-01-15;-2.77;95.0;2.67;999.5;8.0;0.0;0.0;27.07;4.73;-3.03;32.0;1.0
2022-01-16;0.83;75.0;7.33;1000.73;3.0;0.0;0.0;70.95;4.8;-0.8;17.33;1.67
2022-01-17;3.17;80.33;7.67;1007.63;8.0;0.0;0.0;34.23;6.2;1.9;10.67;1.0
2022-01-18;4.13;72.0;8.0;1006.77;0.0;0.0;0.0;82.34;5.77;2.07;6.67;2.0
2022-01-19;1.37;77.67;8.33;999.97;2.67;1.4;0.0;82.11;5.27;-0.07;18.67;3.0
2022-01-20;3.13;81.67;8.0;1000.0;8.0;0.2;0.0;28.99;6.23;1.93;18.67;2.67
2022-01-21;1.37;72.33;7.67;1005.23;6.67;0.0;0.0;78.4;4.8;-0.4;16.0;1.0
2022-01-22;2.8;75.33;8.0;1006.33;5.0;0.0;0.0;55.32;5.57;1.17;18.67;1.0
2022-01-23;2.47;76.67;8.0;1005.27;2.67;0.0;0.0;89.36;5.53;0.9;13.33;1.33
2022-01-24;0.2;80.67;7.67;1003.9;0.0;0.0;0.0;88.84;5.0;-0.97;22.67;1.33
2022-01-25;0.57;83.0;6.33;1004.2;0.0;0.0;0.0;91.33;5.27;-0.53;13.33;1.0
2022-01-26;-2.03;92.67;4.67;1004.47;8.0;0.0;0.0;17.11;4.9;-2.37;17.33;1.0
2022-01-27;-1.47;84.0;7.0;1002.93;8.0;0.6;0.0;39.39;4.63;-2.27;20.0;2.33
2022-01-28;2.7;85.67;7.33;1007.87;8.0;0.0;0.0;59.35;6.33;1.77;22.67;1.67
2022-01-29;2.7;82.0;7.67;1004.37;6.33;0.0;0.0;53.36;6.07;1.47;16.0;3.0
2022-01-30;6.13;75.67;8.33;1001.33;7.67;0.2;0.0;52.85;7.17;4.33;18.67;2.0
2022-01-31;4.83;74.33;8.0;988.9;8.0;5.9;0.0;21.33;6.4;3.03;24.0;3.0
2022-02-01;3.53;72.33;8.33;995.03;8.0;2.1;0.0;28.27;5.7;1.7;21.33;3.67
2022-02-02;8.03;84.67;8.67;994.13;7.67;1.9;0.0;14.74;9.1;6.8;20.0;2.33
2022-02-03;5.8;90.0;6.33;990.63;7.67;0.0;0.0;57.01;8.3;5.03;24.0;1.0
2022-02-04;7.73;70.67;8.67;989.13;8.0;0.3;0.0;44.5;7.43;5.37;20.0;3.33
2022-02-05;3.93;67.0;9.0;997.53;0.0;0.0;0.0;113.71;5.3;1.57;17.33;2.33
2022-02-06;6.8;69.0;8.67;990.33;8.0;9.1;0.0;25.32;6.8;4.4;20.0;4.67
2022-02-07;4.77;61.33;8.0;998.6;5.0;0.0;0.0;72.24;5.23;2.0;25.33;2.0
2022-02-08;6.33;59.33;8.67;1004.6;4.67;0.0;0.0;114.82;5.6;3.13;13.33;2.0
2022-02-09;5.77;67.33;8.33;1000.37;0.0;0.0;0.0;122.51;5.93;3.0;22.67;1.67
2022-02-10;9.77;59.67;8.0;996.2;5.0;5.2;0.0;71.9;7.27;6.3;20.0;3.0
2022-02-11;4.37;68.33;9.0;1002.87;3.33;0.0;0.0;82.18;5.63;2.13;9.33;1.33
2022-02-12;1.23;73.33;8.0;999.67;8.0;0.0;0.0;116.84;4.83;-0.43;12.0;1.33
2022-02-13;7.53;55.33;8.33;989.47;1.0;0.0;0.0;126.97;5.37;3.53;17.33;2.67
2022-02-14;7.73;68.67;8.67;980.8;7.67;1.5;0.0;35.14;7.3;5.23;18.67;2.67
2022-02-15;6.7;76.33;9.0;988.1;5.67;3.2;0.0;43.44;7.5;4.9;17.33;3.0
2022-02-16;10.07;73.33;8.67;983.13;8.0;1.7;0.0;15.6;9.13;7.77;20.0;4.67
2022-02-17;12.73;57.67;8.33;985.87;7.67;3.0;0.0;52.75;8.53;8.63;21.33;4.0
2022-02-18;13.87;62.67;9.0;982.07;8.0;0.4;0.0;43.89;9.97;10.13;18.67;4.33
2022-02-19;7.03;54.33;8.67;992.37;5.0;0.0;0.0;133.98;5.43;3.4;20.0;3.0
2022-02-20;8.3;68.33;9.0;991.57;8.0;5.3;0.0;58.27;7.5;5.73;20.0;4.33
2022-02-21;5.97;73.33;8.33;983.9;7.33;1.5;0.0;63.47;6.87;4.0;18.67;4.0
2022-02-22;7.8;71.33;8.0;996.23;7.67;1.4;0.0;77.1;7.5;5.5;20.0;3.67
2022-02-23;10.03;70.33;8.33;998.1;5.33;0.0;0.0;133.8;8.53;7.4;18.67;1.67
2022-02-24;8.5;62.67;8.33;989.17;8.0;2.3;0.0;90.03;6.6;5.0;20.0;2.33
2022-02-25;3.17;74.0;8.0;998.87;5.0;2.4;0.0;91.73;5.57;1.3;16.0;2.33
2022-02-26;4.2;65.33;8.0;1003.9;2.67;0.0;0.0;161.07;5.17;1.6;13.33;1.33
2022-02-27;6.97;36.67;9.0;999.7;0.0;0.0;0.0;170.9;3.57;1.77;6.67;2.67
2022-02-28;3.33;59.67;8.0;1001.2;0.0;0.0;0.0;166.24;4.47;0.37;20.0;1.33
2022-03-01;3.2;56.0;8.33;998.87;2.67;0.0;0.0;163.8;4.03;-0.03;13.33;1.33
2022-03-02;3.37;63.0;8.0;993.77;8.0;0.0;0.0;103.09;4.73;0.6;29.33;1.33
2022-03-03;4.63;65.0;7.33;988.8;1.33;0.0;0.0;169.51;5.37;1.83;26.67;1.33
2022-03-04;3.6;59.0;7.33;989.43;0.0;0.0;0.0;175.07;4.4;0.4;21.33;1.67
2022-03-05;2.83;52.0;7.67;990.03;0.0;0.0;0.0;179.77;3.57;-0.77;29.33;1.67
2022-03-06;2.73;53.33;8.0;991.2;0.0;0.0;0.0;176.79;3.77;-0.57;32.0;2.0
2022-03-07;4.27;42.67;8.0;992.47;0.33;0.0;0.0;181.88;3.47;0.1;9.33;2.33
2022-03-08;2.17;55.33;7.67;992.17;0.33;0.0;0.0;182.3;3.83;-0.9;21.33;1.0
2022-03-09;5.37;53.67;8.0;994.8;0.0;0.0;0.0;182.15;4.6;1.53;17.33;1.0
2022-03-10;5.93;56.67;7.33;994.47;0.0;0.0;0.0;187.08;4.9;2.17;10.67;1.0
2022-03-11;6.7;54.0;8.0;988.6;5.0;0.0;0.0;166.13;5.03;2.7;20.0;1.0
2022-03-12;10.23;56.67;8.0;990.0;7.67;0.0;0.0;154.71;6.97;6.27;32.0;2.0
2022-03-13;9.1;58.67;7.67;986.97;8.0;0.9;0.0;167.11;6.57;5.27;25.33;1.67
2022-03-14;9.93;56.67;8.67;999.3;5.0;0.3;0.0;198.55;6.77;6.0;21.33;1.67
2022-03-15;8.8;77.67;8.0;996.3;7.67;0.0;0.0;21.05;8.77;6.9;13.33;1.0
2022-03-16;7.27;91.67;4.33;994.6;8.0;0.0;0.0;70.2;9.37;6.63;20.0;1.33
2022-03-17;9.8;80.0;6.67;998.13;8.0;1.5;0.0;91.06;9.63;8.0;28.0;3.0
2022-03-18;9.5;69.67;7.33;1006.03;7.67;0.0;0.0;108.88;8.13;6.83;22.67;3.0
2022-03-19;10.8;42.33;7.67;1002.93;2.67;0.0;0.0;199.96;5.33;5.33;14.67;2.33
2022-03-20;11.37;52.0;8.0;999.13;2.67;0.2;0.0;168.77;6.83;6.6;18.67;1.0
2022-03-21;11.53;50.67;8.0;1001.87;5.0;0.0;0.0;184.9;6.47;6.47;17.33;1.33
2022-03-22;9.73;48.0;8.0;1002.13;0.0;0.0;0.0;216.44;5.3;4.6;24.0;1.0
2022-03-23;9.67;52.67;8.0;1001.17;0.0;0.0;0.0;216.1;5.87;4.9;18.67;1.33
2022-03-24;11.53;45.67;8.0;998.7;0.0;0.0;0.0;218.12;5.47;5.63;28.0;1.33
2022-03-25;12.13;48.67;8.0;997.37;0.0;0.0;0.0;215.4;6.47;6.67;26.67;1.67
2022-03-26;13.13;44.67;7.67;997.53;0.0;0.0;0.0;216.12;6.3;7.1;21.33;2.0
2022-03-27;12.4;48.0;8.0;998.27;0.0;0.0;0.0;227.42;6.67;6.97;22.67;1.67
2022-03-28;13.63;44.67;8.0;993.43;2.67;0.0;0.0;225.76;6.17;7.17;17.33;1.33
2022-03-29;14.2;41.67;8.0;982.0;7.67;3.3;0.0;104.39;6.13;7.53;17.33;2.33
2022-03-30;11.33;77.67;7.33;973.53;7.67;1.6;0.0;71.09;10.4;9.3;16.0;2.0
2022-03-31;7.9;92.33;6.0;968.23;8.0;13.0;0.0;39.05;9.83;7.27;30.67;1.67
2022-04-01;2.37;88.67;6.33;973.53;7.67;16.0;0.0;24.97;6.47;1.63;29.33;2.0
2022-04-02;0.63;90.0;6.0;982.67;7.67;1.4;0.0;55.44;5.73;0.07;32.0;2.67
2022-04-03;2.03;73.67;7.67;991.93;7.67;0.0;0.0;78.01;5.13;0.3;22.67;2.0
2022-04-04;3.9;61.67;8.33;990.2;5.0;0.0;0.0;225.38;4.7;0.9;18.67;2.67
2022-04-05;9.43;57.33;8.67;985.37;8.0;0.2;0.0;67.93;6.87;5.73;20.0;3.67
2022-04-06;12.33;69.67;8.67;979.77;6.0;0.9;0.0;174.3;9.97;9.43;18.67;3.33
2022-04-07;12.23;67.33;9.0;972.17;8.0;5.9;0.0;54.65;9.63;9.13;18.67;5.67
2022-04-08;11.53;80.0;8.0;972.27;7.33;19.0;0.0;47.76;10.83;9.63;24.0;4.33
2022-04-09;6.1;65.33;8.67;986.87;6.67;0.3;0.0;157.65;5.97;3.33;28.0;1.33
2022-04-10;7.07;57.33;8.0;993.07;4.67;0.0;0.0;231.99;5.27;3.2;22.67;1.67
2022-04-11;10.8;56.33;8.67;987.47;6.33;0.0;0.0;248.37;7.1;6.43;22.67;1.0
2022-04-12;15.3;56.33;8.0;984.13;8.0;0.0;0.0;201.86;9.53;10.2;14.67;0.67
2022-04-13;17.33;54.0;8.33;987.0;6.67;0.0;0.0;245.8;10.1;11.63;28.0;1.33
2022-04-14;16.7;65.33;8.0;991.57;2.0;0.0;0.0;250.34;12.3;12.77;26.67;2.0
2022-04-15;16.97;59.33;8.33;995.03;8.0;0.0;0.0;251.94;11.03;12.13;30.67;2.33
2022-04-16;12.77;54.33;8.67;997.77;2.67;0.0;0.0;273.58;7.6;8.0;13.33;2.33
2022-04-17;13.03;34.0;8.67;994.3;0.0;0.0;0.0;290.65;4.53;5.73;4.0;2.33
2022-04-18;13.17;45.0;9.0;987.9;0.0;0.0;0.0;291.89;6.8;7.5;26.67;2.33
2022-04-19;14.1;46.33;8.33;983.5;7.67;0.0;0.0;278.72;7.03;8.17;24.0;2.0
2022-04-20;13.17;45.67;8.33;982.33;5.67;0.0;0.0;287.87;6.43;7.23;30.67;2.0
2022-04-21;13.03;50.33;8.67;978.53;0.67;0.0;0.0;288.48;7.2;7.6;20.0;2.67
2022-04-22;13.27;61.67;8.0;973.03;4.67;0.0;0.0;277.86;9.37;9.3;29.33;2.0
2022-04-23;12.43;69.67;8.0;972.4;8.0;8.4;0.0;133.18;9.93;9.43;26.67;2.0
2022-04-24;9.73;83.0;8.33;974.67;7.67;6.5;0.0;57.93;10.0;8.3;16.0;2.33
2022-04-25;11.47;79.33;8.33;982.57;6.33;19.2;0.0;122.33;10.77;9.6;14.67;2.0
2022-04-26;11.5;69.67;8.33;988.03;6.33;0.7;0.0;186.67;9.3;8.63;16.0;2.33
2022-04-27;12.57;65.33;8.0;993.5;2.33;0.0;0.0;264.47;9.17;8.93;21.33;2.67
2022-04-28;16.2;47.33;9.0;996.7;0.0;0.0;0.0;311.3;8.2;9.9;24.0;1.67
2022-04-29;14.33;55.67;8.33;995.97;8.0;0.5;0.0;217.26;8.97;9.63;30.67;1.33
2022-04-30;12.7;72.0;7.33;993.77;4.0;0.0;0.0;218.72;10.4;9.9;29.33;2.33
2022-05-01;11.7;67.67;7.67;992.2;3.33;0.0;0.0;290.46;9.07;8.43;32.0;1.67
2022-05-02;14.47;61.33;8.33;987.37;3.67;0.0;0.0;253.77;9.77;10.17;30.67;2.0
2022-05-03;14.83;65.0;8.33;986.67;2.67;0.0;0.0;201.01;10.8;11.03;25.33;1.67
2022-05-04;15.4;65.33;8.67;988.43;5.0;0.7;0.0;251.82;11.07;11.43;20.0;2.0
2022-05-05;11.8;91.0;6.33;992.9;8.0;12.8;0.0;39.33;12.63;11.03;29.33;1.33
2022-05-06;14.9;75.0;6.67;994.57;8.0;0.2;0.0;125.67;12.4;12.13;21.33;2.33
2022-05-07;16.8;57.0;8.0;993.1;2.67;0.0;0.0;274.97;10.33;11.63;32.0;2.0
2022-05-08;17.2;55.67;8.0;993.5;8.0;0.0;0.0;125.53;10.43;11.9;16.0;1.67
2022-05-09;18.97;60.33;8.0;994.73;3.33;0.0;0.0;308.08;12.77;13.93;29.33;2.33
2022-05-10;20.97;55.67;8.0;992.27;7.0;0.0;0.0;26.04;13.23;14.97;24.0;2.0
2022-05-11;23.53;44.67;8.67;988.13;1.33;0.0;0.0;323.14;11.93;15.27;13.33;2.0
2022-05-12;21.67;54.33;8.0;991.43;6.67;2.0;0.0;190.71;13.9;15.67;17.33;2.33
2022-05-13;19.43;66.0;8.0;992.93;5.33;2.8;0.0;162.61;14.8;15.37;18.67;1.67
2022-05-14;18.73;56.33;8.33;992.47;5.0;0.0;0.0;327.32;11.6;13.23;29.33;1.67
2022-05-15;21.6;54.0;8.33;988.47;2.67;0.0;0.0;318.55;13.63;15.4;29.33;1.33
2022-05-16;21.73;57.33;8.67;991.3;6.0;11.0;0.0;184.7;14.97;16.33;18.67;2.33
2022-05-17;21.6;57.33;8.67;992.37;8.0;0.0;0.0;298.03;14.2;15.8;30.67;1.67
2022-05-18;24.2;51.67;8.33;992.47;5.0;0.0;0.0;333.35;15.33;17.33;28.0;2.0
2022-05-19;25.47;49.33;8.0;992.63;5.33;0.0;0.0;296.08;15.6;17.9;18.67;2.0
2022-05-20;26.53;46.33;7.67;990.73;6.0;1.1;0.0;288.01;15.0;18.0;22.67;2.33
2022-05-21;19.77;50.33;8.33;994.1;7.33;0.0;0.0;307.8;11.0;13.33;21.33;2.0
2022-05-22;19.53;56.67;8.67;985.67;8.0;0.0;0.0;245.13;12.63;14.1;32.0;1.67
2022-05-23;20.17;68.0;8.0;977.5;7.67;1.2;0.0;143.79;16.07;16.3;17.33;2.33
2022-05-24;18.0;50.33;8.67;982.07;7.67;0.3;0.0;247.99;10.17;12.07;20.0;3.33
2022-05-25;18.33;50.67;9.0;989.73;3.67;0.0;0.0;301.78;10.33;12.3;30.67;1.67
2022-05-26;18.8;51.0;9.0;996.03;3.67;0.0;0.0;251.07;10.93;12.83;25.33;2.0
2022-05-27;17.93;61.33;9.0;994.93;5.33;0.0;0.0;125.0;12.63;13.53;26.67;1.67
2022-05-28;15.7;48.0;8.33;991.07;4.67;0.0;0.0;312.58;8.2;9.77;21.33;2.0
2022-05-29;14.23;47.33;8.67;983.9;3.33;0.0;0.0;343.95;7.47;8.53;32.0;2.33
2022-05-30;15.1;45.0;9.0;983.23;0.33;0.0;0.0;364.14;7.07;8.63;30.67;2.33
2022-05-31;18.57;44.33;8.67;984.47;7.33;3.6;0.0;258.91;9.0;11.47;25.33;2.0
2022-06-01;19.83;51.33;9.0;987.7;5.33;0.0;0.0;200.38;11.8;13.8;18.67;3.0
2022-06-02;18.7;60.0;8.67;989.9;6.33;2.4;0.0;216.66;13.03;13.97;32.0;1.33
2022-06-03;21.1;68.0;8.67;987.57;6.0;2.3;0.0;211.97;16.83;17.0;29.33;2.33
2022-06-04;23.13;62.67;8.67;989.1;6.0;1.1;0.0;283.67;17.1;17.93;28.0;1.67
2022-06-05;20.8;69.67;8.33;988.03;6.0;0.0;0.0;183.87;16.83;17.0;10.67;2.33
2022-06-06;21.0;57.0;8.67;989.77;7.33;4.3;0.0;220.68;14.13;15.57;24.0;2.0
2022-06-07;18.1;73.33;8.67;988.33;6.33;33.6;0.0;205.7;15.0;15.0;16.0;2.0
2022-06-08;18.4;64.67;8.33;983.03;5.33;4.4;0.0;196.87;13.13;14.0;22.67;2.33
2022-06-09;16.93;68.67;8.33;989.6;3.67;2.9;0.0;191.74;12.97;13.37;17.33;2.33
2022-06-10;20.33;50.67;8.67;995.3;0.0;0.0;0.0;364.12;11.6;13.83;26.67;1.67
2022-06-11;22.83;49.0;8.67;994.87;0.0;0.0;0.0;357.53;12.97;15.53;26.67;1.67
2022-06-12;24.83;47.0;9.0;992.4;4.0;8.6;0.0;348.74;14.4;17.07;32.0;1.67
2022-06-13;20.57;51.67;8.33;993.4;2.67;0.0;0.0;350.97;12.1;14.27;30.67;1.67
2022-06-14;21.2;53.67;8.0;991.03;2.67;0.0;0.0;351.01;13.17;15.0;29.33;2.0
2022-06-15;25.6;41.0;8.67;988.37;0.33;0.3;0.0;349.03;12.7;16.37;26.67;1.33
2022-06-16;25.57;52.0;8.33;991.1;5.33;0.0;0.0;327.13;15.73;18.07;32.0;2.0
2022-06-17;24.83;39.33;9.0;995.33;2.67;0.0;0.0;336.31;11.6;15.53;22.67;1.67
2022-06-18;29.33;36.33;8.33;989.63;0.0;0.0;0.0;331.85;13.47;18.5;20.0;1.67
2022-06-19;31.03;38.67;8.0;981.83;0.0;2.3;0.0;333.95;16.6;20.33;22.67;1.67
2022-06-20;26.47;47.67;8.33;984.83;5.67;0.0;0.0;300.95;16.53;18.73;26.67;3.33
2022-06-21;22.73;56.33;8.33;983.43;7.0;6.3;0.0;271.27;15.57;16.8;24.0;1.33
2022-06-22;21.47;81.67;8.0;984.03;7.67;1.7;0.0;106.49;20.9;19.27;21.33;2.67
2022-06-23;25.4;57.33;7.33;983.2;3.0;7.1;0.0;334.02;18.07;19.1;18.67;1.67
2022-06-24;19.9;69.5;8.5;983.7;8.0;0.7;-999.0;161.05;16.2;16.3;18.0;3.5
2022-06-25;-318.1;-293.67;-327.33;324.2;-330.67;3.5;0.0;321.84;-322.57;-321.77;-311.67;-332.0
2022-06-26;;;;;;17.0;-999.0;229.07;;;;
2022-06-27;19.43;78.33;8.67;990.5;-327.67;1.0;0.0;151.41;17.53;16.87;25.33;2.0
2022-06-28;20.23;70.0;8.67;990.5;8.0;0.0;0.0;149.61;16.33;16.47;21.33;1.67
2022-06-29;23.9;60.0;8.67;985.8;4.0;0.0;0.0;285.86;17.07;18.1;29.33;1.67
2022-06-30;24.43;60.33;9.0;983.47;2.67;14.6;0.0;259.55;18.13;18.83;28.0;1.33
2022-07-01;19.65;55.0;9.0;992.85;2.0;1.7;-999.0;227.32;12.55;14.15;26.0;2.0
2022-07-02;21.97;59.0;9.0;992.4;0.0;0.0;0.0;358.43;15.23;16.43;29.33;2.33
2022-07-03;25.5;46.0;9.0;990.43;3.33;0.0;0.0;330.75;14.53;17.37;25.33;1.67
2022-07-04;22.83;56.67;8.33;991.33;7.67;0.0;0.0;247.0;15.63;17.0;30.67;1.67
2022-07-05;23.87;45.67;8.67;993.0;0.0;0.0;0.0;350.78;13.1;16.07;29.33;1.67
2022-07-06;20.5;49.33;8.67;995.5;2.67;0.0;0.0;331.53;11.5;13.87;-311.67;-331.33
2022-07-07;19.97;53.0;8.33;996.03;5.33;0.0;0.0;164.61;12.3;14.13;29.33;2.0
2022-07-08;19.63;50.67;8.33;1000.8;0.0;0.0;0.0;351.7;11.33;13.43;30.67;2.33
2022-07-09;22.33;43.67;9.0;997.43;6.0;0.0;0.0;333.38;11.6;14.6;32.0;2.0
2022-07-10;20.37;52.33;8.67;995.13;1.0;0.0;0.0;334.85;12.23;14.3;32.0;2.67
2022-07-11;21.6;52.33;9.0;993.7;2.0;0.0;0.0;345.96;13.2;15.2;30.67;2.67
2022-07-12;23.33;51.67;8.67;995.23;3.67;0.0;0.0;343.7;14.1;16.4;32.0;2.33
2022-07-13;26.6;35.33;9.0;993.7;5.33;0.0;0.0;296.87;10.87;16.17;29.33;1.67
2022-07-14;29.9;31.33;9.0;989.27;-329.67;0.0;0.0;328.32;12.47;18.2;24.0;2.0
2022-07-15;23.1;41.33;8.33;991.6;0.0;0.0;0.0;334.62;11.13;14.7;30.67;2.0
2022-07-16;22.37;44.0;8.33;993.67;0.0;0.0;0.0;342.22;11.0;14.3;30.67;2.33
2022-07-17;24.6;39.33;9.0;995.5;0.0;0.0;0.0;337.67;11.33;15.33;32.0;2.67
2022-07-18;27.33;34.0;8.67;993.93;4.67;0.0;0.0;332.2;11.53;16.63;30.67;2.0
2022-07-19;30.3;33.0;8.33;989.1;0.0;0.0;0.0;336.15;12.97;18.77;30.67;1.67
2022-07-20;26.37;57.33;8.67;990.13;8.0;2.8;0.0;198.6;18.93;19.8;22.67;2.33
2022-07-21;25.53;51.0;8.33;992.93;1.0;0.0;0.0;280.84;16.2;18.27;26.67;2.33
2022-07-22;25.5;57.67;8.0;989.33;2.67;2.2;0.0;317.05;18.03;19.1;30.67;2.33
2022-07-23;25.27;59.67;8.67;990.17;5.67;0.0;0.0;231.14;18.5;19.33;25.33;2.0
2022-07-24;26.93;47.0;8.0;990.13;0.67;0.0;0.0;321.26;15.83;18.53;29.33;1.67
2022-07-25;28.9;41.33;8.67;984.53;2.67;0.0;0.0;264.75;15.47;19.1;28.0;2.67
2022-07-26;23.3;47.67;9.0;988.83;6.67;0.0;0.0;260.09;13.37;16.0;32.0;2.33
2022-07-27;22.5;47.67;9.0;987.93;5.0;0.0;0.0;290.61;12.43;15.17;30.67;2.67
2022-07-28;24.03;47.33;9.0;985.57;6.33;0.0;0.0;292.87;13.9;16.43;26.67;2.0
2022-07-29;23.23;52.33;9.0;987.83;6.33;0.0;0.0;151.15;14.2;16.43;25.33;2.0
2022-07-30;24.87;41.67;8.67;991.03;2.33;0.0;0.0;258.71;12.43;16.03;21.33;2.0
2022-07-31;26.87;38.33;8.67;989.9;6.33;0.0;0.0;286.72;12.9;17.0;21.33;1.67
2022-08-01;23.7;58.33;7.67;989.7;2.33;25.3;0.0;260.44;16.03;17.53;29.33;2.33
2022-08-02;24.6;54.67;8.67;989.97;7.0;0.0;0.0;305.01;15.5;17.57;32.0;1.67
2022-08-03;28.63;41.33;9.0;987.4;0.67;0.0;0.0;312.21;15.2;18.8;18.67;1.33
2022-08-04;31.3;32.67;9.0;985.43;2.67;0.0;0.0;311.64;13.37;19.53;29.33;1.67
